Id,PostTypeId,ParentId,CreationDate,Score,Body,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,CommentCount,ContentLicense
57028236,2,57016969,2019-07-14T14:23:23.440,0,"<pre><code> var action = component.get(""c.getChecklist"");        
        action.setParams({
            ""recordId"" : component.get(""v.recordId"")
        });        
        action.setCallback(this, function(a) {
            if (a.getState() === ""SUCCESS"") {
                if(component.isValid()) {
                    var returnValue = a.getReturnValue();
                    if(returnValue != null){

                    else{                         

                    }                        
                }
            }
        });             
        $A.enqueueAction(action);
</code></pre>
",2805971,,,2019-07-14T14:23:23.440,0,CC BY-SA 4.0
57041059,2,57016370,2019-07-15T13:41:32.893,0,"<p>Yes, you would want to use table relationships to do this Quick Base.</p>

<p>You should have a Students table, an Assignments table and Submissions table with these relationships: Students &lt; Assignments &lt; Submissions. </p>

<p>You can use a summary field on the relationship between Assignments and Submissions to get the [Max Score] for all Submissions of that Assignment for that Student, then you can use another summary field on the relationship between Students and Assignments by using that [Max Score] for each Assignment to get the [Average Score] for each Student.</p>

<p>Hope that helps.
-Erich</p>
",7086467,,,2019-07-15T13:41:32.893,0,CC BY-SA 4.0
57056985,2,57056740,2019-07-16T12:12:00.710,0,"<p><a href=""https://developer.salesforce.com/docs/component-library/bundle/lightning:recordForm/documentation"" rel=""nofollow noreferrer""><code>&lt;lightning:recordForm&gt;</code></a> doesn't allow you to add custom functionality to the generated form. More generally, there isn't any Salesforce component that allows you to generate a standard view but also make changes to its inner workings.</p>

<p>You can completely rebuild the form using <a href=""https://developer.salesforce.com/docs/component-library/bundle/lightning:recordEditForm/example"" rel=""nofollow noreferrer""><code>&lt;lightning:recordEditForm&gt;</code></a>, but you'll have to define the entire form in your component.</p>

<p>A more sustainable solution in my opinion would be a small custom component placed on the Lightning Record Page <em>alongside</em> the standard record detail component and providing only your custom functionality. You can configure the component to display conditionally on the specific record value you want with the built-in support in the Lightning App Builder.</p>
",1159783,,,2019-07-16T12:12:00.710,4,CC BY-SA 4.0
57061974,2,57043373,2019-07-16T16:43:27.483,1,"<p>What worked for now is:</p>

<pre><code>widget.datasource.items.length
</code></pre>

<p>I had to change my pagination to 400 and </p>

<p>I know that will not work for sets larger than 400 but this is what handles my current use case.</p>
",5297307,,,2019-07-16T16:43:27.483,0,CC BY-SA 4.0
57062058,2,54352320,2019-07-16T16:49:16.333,2,"<p>This worked for me.</p>

<p>Created a PowerApps Flow with response Action
<a href=""https://i.stack.imgur.com/nfBwi.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/nfBwi.png"" alt=""Flow Returns collection""></a> </p>

<p>The 'Response Body JSON Schema' was created with the given Response.</p>

<p>In PowerApps I was able to collect the data with</p>

<pre><code>ClearCollect(colEvents,LoadCollection.Run())
</code></pre>

<p>Whith leads to this Collection in PowerApps</p>

<p><a href=""https://i.stack.imgur.com/klZDB.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/klZDB.png"" alt=""Collection in Powerapps collected from Flow""></a></p>
",2955403,,,2019-07-16T16:49:16.333,0,CC BY-SA 4.0
57086491,2,57080809,2019-07-18T02:55:55.227,0,"<p>I just tried using the link provided by @Morfinismo and it worked. Try with </p>

<pre><code>datasource.createItem(function(record) {

var key = record._key;

     alert(""Created new record. Id: "" + key);

   });
</code></pre>

<p>here <a href=""https://developers.google.com/appmaker/scripting/api/client#Record"" rel=""nofollow noreferrer"">https://developers.google.com/appmaker/scripting/api/client#Record</a> you will find the information about the property ""._key"" which will be the id in this case for your question.</p>
",11051918,,,2019-07-18T02:55:55.227,0,CC BY-SA 4.0
57092928,2,45853491,2019-07-18T10:56:36.880,1,"<p>As far my knowledge for now, Currently there is not any possible way by which it can be possible to merge all the duplicate records in bulk in ZOHO CRM.
The only way to merge it one by one by click on find and merge. but not in bulk.</p>

<p>you have to get it done manually. All the best</p>
",7561275,7561275,2019-07-18T11:02:13.503,2019-07-18T11:02:13.503,0,CC BY-SA 4.0
57095767,2,57089313,2019-07-18T13:33:19.723,0,"<p>This is untested, but I would try the following in your row styles binding:</p>

<pre><code>setInterval(function() {(new Date() - @widget.datasource.item.Data_Zlozenia)/3600000;}, 60000) &gt; 48 ? ['red','app-ListTableRow','hoverAncestor'] : ['app-ListTableRow','hoverAncestor']
</code></pre>

<p>Hypothetically speaking this will take the current Date/Time minus your field Date/Time and convert it to hours by dividing it by 3.6 million (JS date minus a date will return milliseconds so you have to convert to hours) and it will repeat this function every minute (60000 milliseconds). As stated, this is untested so you might need to refine a little</p>
",5322594,,,2019-07-18T13:33:19.723,3,CC BY-SA 4.0
57105312,2,55122901,2019-07-19T03:55:59.453,0,"<p>in server side</p>

<pre><code>function showhtml(){
  return JSON.Stringify(""&lt;p&gt;test&lt;/p&gt;"");
}
</code></pre>

<p>in client side</p>

<pre><code>    function showall(){

    google.script.run.withSuccessHandler(
function(returned_result){ 
app.pages.ProjectComposant.children.Html1.html = JSON.Parse(returned_result); 
})
    .showhtml();
    }
</code></pre>
",11686137,,,2019-07-19T03:55:59.453,0,CC BY-SA 4.0
57134214,2,57133610,2019-07-21T14:42:14.350,0,"<p>In the (+) button make sure that the datasource is the same as the edit page. Then simply do...</p>

<pre><code>widget.datasource.createItem(function(){
    app.showPage(app.pages.yourEditPage);
});
</code></pre>
",5983596,,,2019-07-21T14:42:14.350,1,CC BY-SA 4.0
57138268,2,57127349,2019-07-22T01:38:49.057,1,"<p>Thanks for the confirmation that using setInterval is appropriate.  Also appreciate the tip on clearing the interval when users navigate away from the page.  I think I have a solution for that.  The approach I have used is</p>

<ol>
<li>Define a custom property for the page called setIntervalIDNumber</li>
<li>Initiate the setInterval function with the onAttach event and
store the setInterval number in the setIntervalIDNumber property</li>
<li>Clear the setInterval function by referencing the
setIntervalIDNumber property</li>
</ol>

<p>Here's the code:</p>

<p>onAttach:</p>

<pre><code>function getCurrentDateTime() {
  var options = {  
    weekday: ""long"", year: ""numeric"", month: ""long"",  
    day: ""numeric"", hour: ""numeric"", minute: ""2-digit"" 
};

var currentDateTime = new Date().toLocaleTimeString('en-US', options, {timeZone: 'America/New_York'});
widget.text = currentDateTime;
}
getCurrentDateTime();
widget.root.properties.setIntervalIDNumber = setInterval(getCurrentDateTime, 60000);
</code></pre>

<p>onDetach:</p>

<pre><code>clearInterval(widget.root.properties.setIntervalIDNumber);
</code></pre>

<p>I think that might be the final solution.</p>
",9012025,,,2019-07-22T01:38:49.057,0,CC BY-SA 4.0
57171135,2,57131917,2019-07-23T19:42:08.870,0,"<p>You don't need to install material icons you just need to use <a href=""https://material.io/tools/icons/?style=baseline"" rel=""nofollow noreferrer"">https://material.io/tools/icons/?style=baseline</a> icon name. Just make sure that if is a button it has the ""Fab"" style variant for App Maker to make the change and replace the button text for the mdl icon name.</p>

<p>Style Variant</p>

<p><a href=""https://i.stack.imgur.com/NyfcU.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/NyfcU.png"" alt=""enter image description here""></a></p>

<p>Text field for the widget (button)</p>

<p><a href=""https://i.stack.imgur.com/sOKw4.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/sOKw4.png"" alt=""enter image description here""></a></p>

<p>Final result for a button.</p>

<p><a href=""https://i.stack.imgur.com/joDd7.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/joDd7.png"" alt=""enter image description here""></a></p>

<p>You can also use different icons like in my case fontawesome.com. You need to get the CSS URL from the website then access to the App Maker ""App Settings"" and look for External Resources and add the link</p>

<p><a href=""https://i.stack.imgur.com/rWaQX.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/rWaQX.png"" alt=""enter image description here""></a></p>

<p><a href=""https://i.stack.imgur.com/iH4ju.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/iH4ju.png"" alt=""enter image description here""></a></p>

<p>After that search for an icon and will display some properties like these </p>

<p><a href=""https://i.stack.imgur.com/22ZZq.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/22ZZq.png"" alt=""enter image description here""></a></p>

<p>Take the HTML properties to add them to the button Display > Styles as shown here.</p>

<p><a href=""https://i.stack.imgur.com/rdQZp.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/rdQZp.png"" alt=""enter image description here""></a></p>

<p>Make sure there is nothing on ""text"" of the button and you will have something like this.</p>

<p><a href=""https://i.stack.imgur.com/ztHhT.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/ztHhT.png"" alt=""enter image description here""></a></p>

<p>I had a hard time figuring this out when I was start using App Maker so I hope this helps you all.</p>
",11051918,,,2019-07-23T19:42:08.870,0,CC BY-SA 4.0
57176411,2,57172673,2019-07-24T06:18:33.943,1,"<p>You should get the <code>Button2</code> element from the global variable <a href=""https://developers.google.com/appmaker/scripting/api/client#App"" rel=""nofollow noreferrer""><code>app</code></a>. </p>

<pre><code>var Button2 = app.pages.PageWithTheButton.Button2; //Assuming the button is directly in the page.
</code></pre>
",8404453,,,2019-07-24T06:18:33.943,1,CC BY-SA 4.0
