Question_id,ViewCount,Challenge_Id,SDLC,ChallengeLabelModGias,Topic_Label,Topic_Id,ChallengeLabelModAlamin,Challenge_Label,Topic_Category,CreationDate
43096166,3888,1,Development,Testing/Debugging,Dynamic Event Handling,12,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2017-03-29 14:17:30.453
29386945,4045,0,Development,Documentation,External Web Req Processing,6,,Tutorial [How to do this ],Integration,2015-04-01 09:14:16.523
8067099,4143,0,Development,Documentation,Dynamic Content Binding,8,,Tutorial [How to do this ],Customization,2011-11-09 15:17:00.533
48119162,4174,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2018-01-05 18:18:05.240
48119162,4174,1,Development,Testing/Debugging,Dynamic Content Display,10,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2018-01-05 18:18:05.240
53286917,4174,15,Development,Documentation,Dynamic Content Display,10,,Documentation [incorrent| incomplete| ambiguous| Ambiguous sample code integration],Customization,2018-11-13 17:56:16.440
53286917,4174,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2018-11-13 17:56:16.440
17886545,4176,1,Development,Testing/Debugging,Access Control & Security,2,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Adoption,2013-07-26 16:33:43.633
51171853,4196,7,Development,Feature,UI Adaptation,5,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2018-07-04 10:48:38.490
48646795,4302,0,Development,Documentation,Entity Relationship Management,4,,Tutorial [How to do this ],Database,2018-02-06 15:45:02.623
12242168,4303,2,Development,Feature,UI Adaptation,5,,General programming query [JSON to CSV/excel],Customization,2012-09-03 04:55:51.817
47189669,4323,6,Development,Feature,Access Control & Security,2,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Adoption,2017-11-08 21:03:52.447
24450595,4330,22,Development,Documentation,External Web Req Processing,6,,Recommendation on best practice,Integration,2014-06-27 11:20:59.543
44242378,4441,0,Development,Documentation,SQL CRUD,3,,Tutorial [How to do this ],Database,2017-05-29 12:21:25.320
51050661,4462,6,Development,Feature,Dynamic Event Handling,12,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Customization,2018-06-26 20:08:07.353
50415065,4481,0,Development,Documentation,Dynamic Form Controller,1,,Tutorial [How to do this ],Customization,2018-05-18 15:50:01.440
45772221,4496,13,,,External API & Email Config,7,,wrong tag,Integration,2017-08-19 13:38:05.083
20437820,4502,0,Development,Documentation,Dynamic Event Handling,12,,Tutorial [How to do this ],Customization,2013-12-07 05:00:43.237
52764400,4690,21,Development,Testing/Debugging,External API & Email Config,7,,Input validation,Integration,2018-10-11 16:00:58.077
48611208,4748,1,Development,Testing/Debugging,Dynamic Event Handling,12,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2018-02-04 17:50:28.037
48001643,4826,20,Testing,Testing/Debugging,Dynamic Event Handling,12,,Testing [Test failed| Test coverage| Third party functional testing suite|],Customization,2017-12-28 04:39:01.103
50775621,4863,21,Development,Testing/Debugging,Dynamic Form Controller,1,,Input validation,Customization,2018-06-09 15:04:50.233
47803698,4950,3,Development,Feature,Dynamic Content Display,10,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2017-12-13 23:32:08.873
13834716,4988,13,,,External API & Email Config,7,,wrong tag,Integration,2012-12-12 07:18:51.590
37481142,5031,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2016-05-27 10:30:52.987
45483554,5048,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2017-08-03 11:58:48.390
10170940,5120,4,Planning and Design,Feature,External Web Req Processing,6,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Integration,2012-04-16 08:36:18.553
41002487,5130,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2016-12-06 18:38:23.983
44565423,5347,0,Development,Documentation,UI Adaptation,5,,Tutorial [How to do this ],Customization,2017-06-15 10:41:40.883
13991036,5387,4,Development,Feature,UI Adaptation,5,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Customization,2012-12-21 13:25:37.527
11513122,5412,4,Development,Feature,External Web Req Processing,6,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Integration,2012-07-16 21:53:18.770
38951765,5689,17,Deployment,Feature,External API & Email Config,7,,Email and DNS configuration [SMTP Authentication| email not working | DNS Integration],Integration,2016-08-15 08:30:08.630
43535377,5718,0,Development,Documentation,UI Adaptation,5,,Tutorial [How to do this ],Customization,2017-04-21 06:25:34.320
43725028,5744,7,Development,Feature,SQL CRUD,3,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Database,2017-05-01 19:15:14.340
24808967,5925,0,Development,Documentation,Dynamic Content Binding,8,,Tutorial [How to do this ],Customization,2014-07-17 16:32:40.553
49006215,5959,3,Development,Feature,Dynamic Content Display,10,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2018-02-27 10:17:11.007
12004748,6006,4,Requirement,Feature,Cloud and On-Prem Conf,9,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2012-08-17 11:16:14.037
8640940,6008,13,,,Cloud and On-Prem Conf,9,,wrong tag,Adoption,2011-12-27 03:44:13.923
16200946,6042,1,Development,Testing/Debugging,External Web Req Processing,6,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Integration,2013-04-24 19:52:59.913
54925179,6126,0,Development,Documentation,Dynamic Event Handling,12,,Tutorial [How to do this ],Customization,2019-02-28 11:55:42.730
30295763,6194,13,,,External API & Email Config,7,,wrong tag,Integration,2015-05-18 05:35:46.510
48439073,6376,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2018-01-25 09:01:05.387
22562925,6852,4,Planning and Design,Feature,Dynamic Content Binding,8,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Customization,2014-03-21 15:28:33.713
50444796,6876,0,Development,Documentation,Dynamic Form Controller,1,,Tutorial [How to do this ],Customization,2018-05-21 08:30:19.423
44131065,6909,7,Development,Feature,Dynamic Event Handling,12,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2017-05-23 09:36:35.917
49033921,6949,0,Development,Documentation,UI Adaptation,5,,Tutorial [How to do this ],Customization,2018-02-28 16:11:56.893
16617053,6965,2,Development,Feature,Dynamic Event Handling,12,,General programming query [JSON to CSV/excel],Customization,2013-05-17 20:06:41.687
39493708,7151,1,Development,Testing/Debugging,Dynamic Form Controller,1,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2016-09-14 14:58:30.067
16819801,7562,13,,,External API & Email Config,7,,wrong tag,Integration,2013-05-29 16:55:39.240
46636237,7679,8,Development,Feature,Cloud and On-Prem Conf,9,,Data binding,Adoption,2017-10-08 21:25:32.060
56796657,7999,22,Development,Documentation,Dynamic Event Handling,12,,Recommendation on best practice,Customization,2019-06-27 18:13:49.610
34179466,8061,2,Development,Feature,Dynamic Event Handling,12,,General programming query [JSON to CSV/excel],Customization,2015-12-09 13:00:05.117
37816734,8237,0,Development,Documentation,External API & Email Config,7,,Tutorial [How to do this ],Integration,2016-06-14 15:50:59.257
16001298,8245,13,,,External API & Email Config,7,,wrong tag,Integration,2013-04-14 16:22:30.267
26655087,8252,11,Development,Testing/Debugging,Data Storage & Migration,0,,Platform issues [platform limitaion | not working as expected],Database,2014-10-30 14:02:22.227
51443599,8627,2,Development,Feature,Dynamic Event Handling,12,,General programming query [JSON to CSV/excel],Customization,2018-07-20 13:27:31.230
50447594,9211,0,Development,Documentation,Cloud and On-Prem Conf,9,,Tutorial [How to do this ],Adoption,2018-05-21 11:11:10.267
39488461,9531,8,Development,Feature,Dynamic Form Controller,1,,Data binding,Customization,2016-09-14 10:44:18.447
39490200,10721,8,Development,Feature,Dynamic Form Controller,1,,Data binding,Customization,2016-09-14 12:14:24.250
52704291,11776,23,Development,Feature,Dynamic Content Binding,8,,Dynamic Content,Customization,2018-10-08 14:17:50.687
18335697,11811,13,,,External API & Email Config,7,,wrong tag,Integration,2013-08-20 12:58:05.637
9959449,12389,15,Development,Documentation,External Web Req Processing,6,,Documentation [incorrent| incomplete| ambiguous| Ambiguous sample code integration],Integration,2012-03-31 20:32:08.067
9959449,12389,5,Development,Feature,External Web Req Processing,6,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Integration,2012-03-31 20:32:08.067
44233707,12439,0,Development,Documentation,Dynamic Event Handling,12,,Tutorial [How to do this ],Customization,2017-05-29 01:56:50.087
17126323,12468,2,Development,Feature,External Web Req Processing,6,,General programming query [JSON to CSV/excel],Integration,2013-06-15 17:51:08.853
9168994,14718,9,Development,Feature,Client Server Comm & IO,11,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Adoption,2012-02-06 23:39:42.200
34341952,15964,10,Development,Feature,Entity Relationship Management,4,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Database,2015-12-17 18:41:31.780
39232599,19132,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2016-08-30 16:23:13.493
37196287,19535,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2016-05-12 19:54:38.100
23234021,20112,13,,,External API & Email Config,7,,wrong tag,Integration,2014-04-23 03:02:56.910
3016015,20409,4,Requirement,Feature,Cloud and On-Prem Conf,9,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2010-06-10 15:46:56.037
12412269,21172,1,Development,Testing/Debugging,External Web Req Processing,6,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Integration,2012-09-13 18:09:57.273
40159662,21873,8,Development,Feature,Entity Relationship Management,4,,Data binding,Database,2016-10-20 16:22:10.287
45955538,36486,6,Development,Feature,Dynamic Event Handling,12,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Customization,2017-08-30 08:28:58.500
9391137,39930,2,Development,Feature,External Web Req Processing,6,,General programming query [JSON to CSV/excel],Integration,2012-02-22 08:08:29.763
